10,-1.2001583576202393,9.891105651855469,10.580879211425781
20,-1.1170978546142578,9.822288513183594,9.735893249511719
30,-1.5913641452789307,65.01011657714844,-1.555881381034851
40,-1.96345055103302,9.973825454711914,-12.423612594604492
50,-1.7872370481491089,65.00080871582031,-1.2194212675094604
60,-0.9994338154792786,46.72041320800781,8.43773078918457
70,-1.270768165588379,65.04235076904297,3.538454532623291
80,-1.042697548866272,9.585387229919434,14.19266128540039
90,-0.9954695105552673,12.37692642211914,8.423734664916992
100,-1.0001897811889648,10.013617515563965,9.238563537597656
110,-1.6736549139022827,10.280500411987305,-8.236482620239258
120,-0.8644827604293823,9.230485916137695,12.499212265014648
130,-1.2036467790603638,29.65945053100586,7.91475772857666
140,-1.5354036092758179,65.04887390136719,0.5036148428916931
150,-1.7841813564300537,10.45942497253418,-7.659287452697754
160,-1.5089006423950195,65.01007080078125,2.8763680458068848
170,-1.9450576305389404,42.53997039794922,-7.7945451736450195
180,-1.8317139148712158,-9.26144790649414,-7.551281929016113
190,-1.7910493612289429,18.87067413330078,-7.384345531463623
200,-1.660669207572937,65.00375366210938,-1.018362045288086
210,-1.7128515243530273,34.25253677368164,-7.136165618896484
220,-1.703517198562622,11.055421829223633,-7.150890350341797
230,-1.7608085870742798,-4.865921974182129,-7.291473865509033
240,-1.7528046369552612,-5.8836894035339355,-7.254664421081543
250,-1.9667510986328125,9.960683822631836,-11.749159812927246
260,-1.9019678831100464,10.04901123046875,-12.157795906066895
270,-1.809168815612793,10.139968872070312,-10.313072204589844
280,-1.7015557289123535,10.371833801269531,-7.895213603973389
290,-1.7365926504135132,10.394102096557617,-7.743213653564453
300,-1.5222952365875244,-25.35940170288086,-3.618622064590454
310,-1.5392167568206787,-24.61661148071289,-3.751685380935669
320,-1.6342926025390625,8.365549087524414,-4.159557819366455
330,-1.8072007894515991,54.83708953857422,-7.403695583343506
340,-1.84470796585083,59.10855484008789,-7.5137529373168945
350,-1.7161858081817627,26.571273803710938,-7.174420356750488
360,-1.7657670974731445,17.05694007873535,-7.327805519104004
370,-1.8526991605758667,-7.92660665512085,-7.554966926574707
